City,Start_Lat,Start_Lon,End_Lat,End_Lon,Route_Length_km,Road_Type,Accident_Count,Incident_Severity,Weather_Risk,Crowd_Level,Risk_Score
Rudraprayag,30.232456,78.941494,30.260252,79.026135,8.698,Rural,4,1,0.265,0.288,0.337
Rudraprayag,30.297001,79.032609,30.269713,79.018321,3.33,Rural,6,2,0.313,0.211,0.436
Rudraprayag,30.264655,78.996539,30.337113,79.067687,10.563,Hilly,0,0,0.437,0.875,0.306
Rudraprayag,30.358837,78.894708,30.298609,78.975645,10.256,Hilly,5,3,0.249,0.025,0.33
Rudraprayag,30.291845,78.981328,30.318037,78.977128,2.94,Hilly,11,5,0.268,0.498,0.68
Rudraprayag,30.310006,78.922079,30.236083,78.96788,9.323,Rural,4,4,0.168,0.151,0.281
Rudraprayag,30.215333,78.993955,30.315844,78.964587,11.527,City,6,7,0.256,0.101,0.397
Rudraprayag,30.317438,79.041035,30.285614,79.007332,4.795,Rural,1,0,0.391,0.627,0.293
Rudraprayag,30.263654,78.937472,30.309938,78.962598,5.684,Highway,4,2,0.167,0.398,0.33
Rudraprayag,30.354429,78.912758,30.252722,79.082039,19.799,City,4,4,0.278,0.495,0.382
Rudraprayag,30.255037,79.054113,30.260785,78.983695,6.794,City,7,0,0.292,0.286,0.495
Rudraprayag,30.250588,79.048086,30.266641,78.981269,6.661,City,4,0,0.335,0.684,0.437
Rudraprayag,30.242866,79.0711,30.305999,78.982912,11.0,Highway,4,3,0.734,0.1,0.44
Rudraprayag,30.333082,78.976506,30.344809,79.012784,3.718,Rural,1,0,0.35,0.532,0.261
Rudraprayag,30.288499,79.00557,30.293411,79.024683,1.915,Rural,1,0,0.36,0.627,0.284
Rudraprayag,30.29933,78.974374,30.28229,79.025566,5.268,Hilly,2,0,0.368,0.487,0.308
Rudraprayag,30.266122,79.017419,30.270792,78.98213,3.429,City,4,3,0.536,0.519,0.465
Rudraprayag,30.335496,79.033591,30.310691,78.974347,6.32,Rural,5,1,0.218,0.236,0.363
Rudraprayag,30.317457,79.032758,30.299861,78.999336,3.758,Highway,0,0,0.196,0.044,0.068
Rudraprayag,30.268561,78.979358,30.312723,79.086939,11.437,Rural,4,4,0.392,0.818,0.481
Rudraprayag,30.281158,78.932859,30.307607,78.995236,6.672,Rural,5,4,0.395,0.137,0.396
Rudraprayag,30.293034,79.076641,30.244529,78.982578,10.521,City,11,9,0.386,0.099,0.635
Rudraprayag,30.309782,78.947721,30.289218,78.974174,3.417,Rural,1,1,0.457,0.251,0.237
Rudraprayag,30.293033,79.026223,30.296787,78.987049,3.784,Highway,0,0,0.19,0.612,0.18
Rudraprayag,30.285296,79.005212,30.256096,78.95981,5.436,Hilly,5,2,0.257,0.39,0.405
Rudraprayag,30.251337,78.976523,30.270767,79.014691,4.255,Rural,1,0,0.346,0.168,0.187
Rudraprayag,30.280428,79.009898,30.272797,79.001021,1.203,Hilly,4,4,0.492,0.474,0.442
Rudraprayag,30.367502,78.948306,30.273938,78.976906,10.76,City,7,1,0.24,0.738,0.57
Rudraprayag,30.308782,78.992313,30.282994,79.018134,3.791,City,1,0,0.574,0.502,0.323
Rudraprayag,30.267005,78.988764,30.3431,78.98991,8.462,Hilly,2,1,0.223,0.174,0.202
Rudraprayag,30.268979,78.996622,30.296446,79.032753,4.622,Hilly,0,0,0.283,0.683,0.222
Rudraprayag,30.291979,78.991025,30.294389,79.001283,1.021,Hilly,3,1,0.52,0.175,0.341
Rudraprayag,30.253,79.049637,30.318984,78.932789,13.406,City,3,1,0.205,0.089,0.229
Rudraprayag,30.264838,79.009506,30.309996,79.040972,5.86,Rural,6,1,0.238,0.747,0.521
Rudraprayag,30.321783,79.055175,30.295971,78.944997,10.959,City,7,5,0.34,0.442,0.541
Rudraprayag,30.259694,79.061304,30.233703,79.058488,2.903,Hilly,8,1,0.396,0.653,0.649
Rudraprayag,30.320036,79.016776,30.273425,78.946593,8.501,City,5,3,0.343,0.323,0.417
Rudraprayag,30.280492,79.029127,30.330934,78.988411,6.836,Rural,2,2,0.38,0.822,0.378
Rudraprayag,30.289221,78.976406,30.280997,79.023259,4.591,Highway,2,1,0.711,0.177,0.349
Rudraprayag,30.294234,79.071504,30.233898,79.082943,6.798,City,4,3,0.312,0.234,0.34
Rudraprayag,30.2433,78.980053,30.374348,78.894127,16.745,Hilly,2,1,0.29,0.397,0.266
Rudraprayag,30.275061,79.016875,30.337918,78.94693,9.692,Hilly,5,2,0.583,0.318,0.488
Rudraprayag,30.259133,79.020741,30.374514,78.884662,18.309,City,2,2,0.535,0.263,0.313
Rudraprayag,30.268738,79.059993,30.294564,79.005505,5.968,Highway,1,0,0.534,0.28,0.266
Rudraprayag,30.198495,79.060524,30.287396,79.014517,10.828,Hilly,11,10,0.484,0.35,0.715
Rudraprayag,30.243845,79.026384,30.312109,79.030002,7.599,Rural,0,0,0.195,0.239,0.106
Rudraprayag,30.231839,79.022985,30.290116,79.028347,6.501,Rural,0,0,0.389,0.451,0.207
Rudraprayag,30.249503,79.043975,30.247458,79.060148,1.57,City,6,6,0.235,0.667,0.504
Rudraprayag,30.274768,78.986589,30.366769,78.968736,10.373,City,1,0,0.292,0.282,0.194
Rudraprayag,30.27978,78.992282,30.21719,79.088202,11.547,Hilly,1,0,0.209,0.814,0.275
Rudraprayag,30.330045,79.000181,30.223365,79.067685,13.518,City,0,0,0.624,0.239,0.235
Rudraprayag,30.338514,78.944297,30.292747,78.954074,5.175,City,5,0,0.365,0.285,0.417
Rudraprayag,30.216817,78.998041,30.291338,79.005284,8.315,Highway,0,0,0.219,0.574,0.18
Rudraprayag,30.353767,79.089304,30.274965,79.003071,12.054,City,7,5,0.327,0.481,0.544
